Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,
"1038","2023","May      ","Spring","Superior","Su2311","S007A23","SU07","205.9000","48.074117","-86.591117","2023/05/03 22:40","GMT","184.9000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS01S30","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.73","none","Total/Bulk","LG500","","Temp","Temperature","2.36","C","Not applicable","NA","","Turb","Turbidity","0.342","NTU","Total/Bulk","LG500","Field Reagent Blank, failed",
"1039","2023","May      ","Spring","Superior","Su2311","S007A23","SU07","205.9000","48.074117","-86.591117","2023/05/03 22:40","GMT","192.8000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS01S31","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","2.41","C","Not applicable","NA","","Turb","Turbidity","0.418","NTU","Total/Bulk","LG500","Field Reagent Blank, failed",
"1040","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","0.9000","Surface","surface water","Individual QC","routine field sample","23GS01S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","40.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","99.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.59","none","Total/Bulk","LG500","","Temp","Temperature","2.33","C","Not applicable","LG200","","Turb","Turbidity","0.216","NTU","Total/Bulk","LG500","",
"1041","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","4.9000","Five Meter","surface water","Individual QC","routine field sample","23GS01S42","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","2.33","C","Not applicable","LG200","","Turb","Turbidity","0.204","NTU","Total/Bulk","LG500","",
"1042","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","10.0000","Ten Meter","surface water","Individual QC","routine field sample","23GS01S43","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","99.6","umho/cm","Total/Bulk","LG500","","pH","pH","7.73","none","Total/Bulk","LG500","","Temp","Temperature","2.35","C","Not applicable","LG200","","Turb","Turbidity","0.2","NTU","Total/Bulk","LG500","",
"1043","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","20.1000","Twenty Meter","surface water","Individual QC","routine field sample","23GS01S44","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","99.9","umho/cm","Total/Bulk","LG500","","pH","pH","7.75","none","Total/Bulk","LG500","","Temp","Temperature","2.35","C","Not applicable","LG200","","Turb","Turbidity","0.215","NTU","Total/Bulk","LG500","",
"1044","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","30.0000","Thirty Meter","surface water","Individual QC","routine field sample","23GS01S45","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.6","umho/cm","Total/Bulk","LG500","","pH","pH","7.74","none","Total/Bulk","LG500","","Temp","Temperature","2.36","C","Not applicable","LG200","","Turb","Turbidity","0.215","NTU","Total/Bulk","LG500","",
"1045","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","40.0000","Forty Meter","surface water","Individual QC","routine field sample","23GS01S46","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","2.36","C","Not applicable","LG200","","Turb","Turbidity","0.191","NTU","Total/Bulk","LG500","",
"1046","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","50.0000","Fifty Meter","surface water","Individual QC","routine field sample","23GS01S47","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.76","none","Total/Bulk","LG500","","Temp","Temperature","2.36","C","Not applicable","LG200","","Turb","Turbidity","0.272","NTU","Total/Bulk","LG500","",
"1047","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","100.1000","One Hundred Meter","surface water","Individual QC","routine field sample","23GS01S48","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.1","umho/cm","Total/Bulk","LG500","","pH","pH","7.73","none","Total/Bulk","LG500","","Temp","Temperature","2.36","C","Not applicable","LG200","","Turb","Turbidity","0.207","NTU","Total/Bulk","LG500","",
"1048","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","199.9000","Two Hundred Meter","surface water","Individual QC","routine field sample","23GS01S49","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.1","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","2.6","C","Not applicable","LG200","","Turb","Turbidity","0.227","NTU","Total/Bulk","LG500","",
"1049","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","282.1000","Bottom Minus 10","surface water","Individual QC","routine field sample","23GS01S50","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.1","umho/cm","Total/Bulk","LG500","","pH","pH","7.7","none","Total/Bulk","LG500","","Temp","Temperature","2.93","C","Not applicable","LG200","","Turb","Turbidity","0.275","NTU","Total/Bulk","LG500","",
"1050","2023","May      ","Spring","Superior","Su2311","S08MA23","SU08M","304.6000","47.606550","-86.817900","2023/05/04 03:14","GMT","290.2000","Bottom Minus","surface water","Individual QC","routine field sample","23GS01S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100","umho/cm","Total/Bulk","LG500","","pH","pH","7.68","none","Total/Bulk","LG500","","Temp","Temperature","2.93","C","Not applicable","LG200","","Turb","Turbidity","0.293","NTU","Total/Bulk","LG500","",
"1051","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","2.2000","Surface","surface water","INSITU_MEAS","routine field sample","23GS01S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.61","none","Total/Bulk","LG500","","Temp","Temperature","2.13","C","Not applicable","NA","","Turb","Turbidity","0.34","NTU","Total/Bulk","LG500","",
"1052","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","114.8000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS01S63","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42","mg/l","Total/Bulk","LG500","","Cond","Conductivity","99.9","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","2.00","C","Not applicable","NA","","Turb","Turbidity","0.263","NTU","Total/Bulk","LG500","",
"1053","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","4.9000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GS01S6A","Temp","Temperature","2.04","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1054","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GS01S6B","Temp","Temperature","2.04","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1055","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","20.2000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GS01S6C","Temp","Temperature","2.00","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1056","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","219.6000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS01S70","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.1","umho/cm","Total/Bulk","LG500","","pH","pH","7.66","none","Total/Bulk","LG500","","Temp","Temperature","2.46","C","Not applicable","NA","","Turb","Turbidity","0.313","NTU","Total/Bulk","LG500","",
"1057","2023","May      ","Spring","Superior","Su2311","S009A23","SU09","243.0000","48.435867","-87.087150","2023/05/03 16:02","GMT","227.5000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS01S71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.67","none","Total/Bulk","LG500","","Temp","Temperature","2.44","C","Not applicable","NA","","Turb","Turbidity","0.347","NTU","Total/Bulk","LG500","",
"1058","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GS01S81","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.6","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","2.0","C","Not applicable","NA","","Turb","Turbidity","0.272","NTU","Total/Bulk","LG500","",
"1059","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","77.4000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS01S83","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.4","umho/cm","Total/Bulk","LG500","","pH","pH","7.76","none","Total/Bulk","LG500","","Temp","Temperature","1.98","C","Not applicable","NA","","Turb","Turbidity","0.274","NTU","Total/Bulk","LG500","",
"1060","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GS01S8A","Temp","Temperature","1.97","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1061","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","9.9000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GS01S8B","Temp","Temperature","1.97","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1062","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","20.1000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GS01S8C","Temp","Temperature","1.97","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1063","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","144.6000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS01S90","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.7","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","2.40","C","Not applicable","NA","","Turb","Turbidity","0.277","NTU","Total/Bulk","LG500","",
"1064","2023","April    ","Spring","Superior","Su2311","S010A23","SU10","157.5000","47.514000","-87.546000","2023/04/28 08:21","GMT","132.6000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS01S91","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","2.55","C","Not applicable","NA","","Turb","Turbidity","0.285","NTU","Total/Bulk","LG500","",
"1065","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","220.7000","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","23GS02C11","Temp","Temperature","3.22","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1066","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","220.7000","Bottom Minus","surface water","INSITU_MEAS","field duplicate","23GS02D11","Temp","Temperature","3.22","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1067","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","219.6000","Bottom Minus 10","surface water","INSITU_MEAS","field duplicate","23GS02D30","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.4","umho/cm","Total/Bulk","LG500","","pH","pH","7.65","none","Total/Bulk","LG500","","Temp","Temperature","3.09","C","Not applicable","NA","","Turb","Turbidity","0.294","NTU","Total/Bulk","LG500","",
"1068","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GS02I12","Temp","Temperature","2.06","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1069","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GS02I32","Temp","Temperature","3.11","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1070","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GS02I52","Temp","Temperature","2.27","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1071","2023","April    ","Spring","Superior","Su2311","S014A23","SU14","243.8000","47.741000","-88.738167","2023/04/28 14:42","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GS02I72","Temp","Temperature","2.65","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1072","2023","May      ","Spring","Superior","Su2311","S015A23","SU15","239.2000","48.082917","-89.253867","2023/05/03 04:37","GMT","","Integrated, Spring","surface water","INSITU_MEAS","routine field sample","23GS02I92","Temp","Temperature","1.81","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1073","2023","May      ","Spring","Superior","Su2311","S015A23","SU15","239.2000","48.082917","-89.253867","2023/05/03 04:37","GMT","","Synthetic Sample","surface water","INSITU_MEAS","field blank","23GS02R80","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","1.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","0.76","umho/cm","Total/Bulk","LG500","","pH","pH","6.52","none","Total/Bulk","LG500","","Temp","Temperature","No result reported.","C","Not applicable","NA","","Turb","Turbidity","0.108","NTU","Total/Bulk","LG500","",
"1074","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GS02S01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.69","none","Total/Bulk","LG500","","Temp","Temperature","2.08","C","Not applicable","NA","","Turb","Turbidity","0.264","NTU","Total/Bulk","LG500","",
"1075","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","111.3000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS02S03","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","2.07","C","Not applicable","NA","","Turb","Turbidity","0.21","NTU","Total/Bulk","LG500","",
"1076","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GS02S0A","Temp","Temperature","2.09","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1077","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GS02S0B","Temp","Temperature","2.06","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1078","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","20.1000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GS02S0C","Temp","Temperature","2.06","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1079","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","212.2000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS02S10","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.68","none","Total/Bulk","LG500","","Temp","Temperature","3.22","C","Not applicable","NA","","Turb","Turbidity","0.275","NTU","Total/Bulk","LG500","",
"1080","2023","May      ","Spring","Superior","Su2311","S011A23","SU11","222.7000","48.342233","-87.824117","2023/05/03 12:13","GMT","220.7000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS02S11","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","42","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.67","none","Total/Bulk","LG500","","Temp","Temperature","3.22","C","Not applicable","NA","","Turb","Turbidity","0.344","NTU","Total/Bulk","LG500","",
"1081","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GS02S21","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.69","none","Total/Bulk","LG500","","Temp","Temperature","1.90","C","Not applicable","NA","","Turb","Turbidity","0.265","NTU","Total/Bulk","LG500","",
"1082","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","115.0000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS02S23","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.3","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","1.90","C","Not applicable","NA","","Turb","Turbidity","0.229","NTU","Total/Bulk","LG500","",
"1083","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GS02S2A","Temp","Temperature","1.90","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1084","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GS02S2B","Temp","Temperature","1.90","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1085","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GS02S2C","Temp","Temperature","1.90","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1086","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","219.6000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS02S30","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.6","umho/cm","Total/Bulk","LG500","","pH","pH","7.68","none","Total/Bulk","LG500","","Temp","Temperature","3.09","C","Not applicable","NA","","Turb","Turbidity","0.276","NTU","Total/Bulk","LG500","",
"1087","2023","April    ","Spring","Superior","Su2311","S012A23","SU12","242.6000","47.856500","-88.040833","2023/04/28 11:27","GMT","227.8000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS02S31","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.69","none","Total/Bulk","LG500","","Temp","Temperature","3.11","C","Not applicable","NA","","Turb","Turbidity","0.284","NTU","Total/Bulk","LG500","",
"1088","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GS02S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","40.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","101.3","umho/cm","Total/Bulk","LG500","","pH","pH","7.67","none","Total/Bulk","LG500","","Temp","Temperature","1.75","C","Not applicable","NA","","Turb","Turbidity","0.169","NTU","Total/Bulk","LG500","",
"1089","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","70.0000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS02S43","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","40.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.8","umho/cm","Total/Bulk","LG500","","pH","pH","7.73","none","Total/Bulk","LG500","","Temp","Temperature","1.76","C","Not applicable","NA","","Turb","Turbidity","0.288","NTU","Total/Bulk","LG500","",
"1090","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","5.0000","Five Meter","surface water","INSITU_MEAS","routine field sample","23GS02S4A","Temp","Temperature","1.73","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1091","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","10.0000","Ten Meter","surface water","INSITU_MEAS","routine field sample","23GS02S4B","Temp","Temperature","1.73","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1092","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","20.0000","Twenty Meter","surface water","INSITU_MEAS","routine field sample","23GS02S4C","Temp","Temperature","1.74","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1093","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","130.0000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GS02S50","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","40.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","101","umho/cm","Total/Bulk","LG500","","pH","pH","7.71","none","Total/Bulk","LG500","","Temp","Temperature","2.17","C","Not applicable","NA","","Turb","Turbidity","0.291","NTU","Total/Bulk","LG500","",
"1094","2023","May      ","Spring","Superior","Su2311","S013A23","SU13","147.6000","48.249083","-88.549033","2023/05/03 08:50","GMT","138.0000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GS02S51","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","101","umho/cm","Total/Bulk","LG500","","pH","pH","7.67","none","Total/Bulk","LG500","","Temp","Temperature","2.27","C","Not applicable","NA","","Turb","Turbidity","0.357","NTU","Total/Bulk","LG500","",
"1095","2023","April    ","Spring","Superior","Su2311","S014A23","SU14","243.8000","47.741000","-88.738167","2023/04/28 14:42","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GS02S61","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","41.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.2","umho/cm","Total/Bulk","LG500","","pH","pH","7.73","none","Total/Bulk","LG500","","Temp","Temperature","1.94","C","Not applicable","NA","","Turb","Turbidity","0.237","NTU","Total/Bulk","LG500","",
"1096","2023","April    ","Spring","Superior","Su2311","S014A23","SU14","243.8000","47.741000","-88.738167","2023/04/28 14:42","GMT","115.9000","Middle Depth","surface water","INSITU_MEAS","routine field sample","23GS02S63","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","44.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","100.5","umho/cm","Total/Bulk","LG500","","pH","pH","7.72","none","Total/Bulk","LG500","","Temp","Temperature","1.94","C","Not applicable","NA","","Turb","Turbidity","0.26","NTU","Total/Bulk","LG500","",
